1.65714 6.2607 -0.0321754 -0.0320238 0.0001516 -0.236140014206 
-3.47359 27.743 -2.87701e-12 -2.86308e-12 1.393e-14 -0.242679121756 
-4.80488 1.82495 -0.136928 -0.136406 0.000522 -0.190975143963 
-0.680615 5.20757 -0.12114 -0.120556 0.000584 -0.241625844035 
-3.21369 4.12189 -0.1245 -0.123858 0.000642 -0.25849781364 
-1.63554 4.77145 -0.152076 -0.151322 0.000754 -0.248518447716 
4.96281 0.744739 -0.156359 -0.156097 0.000262 -0.0838518063343 
-4.60693 2.24936 -0.138895 -0.138298 0.000597 -0.21537340409 
-1.66576 6.442 -0.0265755 -0.0264449 0.0001306 -0.246320284268 
4.75781 5.4432 -0.0143353 -0.0142745 6.08e-05 -0.212514592902 
-4.97534 0.625302 -0.156991 -0.156847 0.000144 -0.0458835450137 
5.24174 4.64136 -0.0182567 -0.0181826 7.41e-05 -0.203351875585 
-3.85215 5.38494 -0.0275241 -0.027385 0.0001391 -0.253327772628 
1.54108 5.69928 -0.0596218 -0.0593404 0.0002814 -0.23654572629 
-11.464 1.54403 -0.00014475 -0.000144428 3.22e-07 -0.111350102705 
-2.40951 6.66331 -0.0167408 -0.0166576 8.32e-05 -0.249113729999 
-36.7033 39.2373 4.251e-24 4.23608e-24 -1.492e-26 -0.175796622631 
-2.78616 5.27303 -0.0559099 -0.0556264 0.0002835 -0.254177339575 
-2.04111 4.60138 -0.153788 -0.153009 0.000779 -0.253913825754 
4.262 2.61446 -0.159573 -0.158942 0.000631 -0.198106839552 
-5.29443 1.22456 -0.099292 -0.0990542 0.0002378 -0.119891381836 
0.522916 5.03515 -0.149064 -0.148351 0.000713 -0.239732360506 
0.585731 5.18615 -0.125551 -0.124951 0.0006 -0.239519045756 
-3.5518 3.51919 -0.159542 -0.158737 0.000805 -0.252922750166 
4.85226 1.49415 -0.146653 -0.146195 0.000458 -0.156395126482 
0.0318437 5.18423 -0.130416 -0.129791 0.000625 -0.240193384498 
-3.59494 3.51812 -0.154381 -0.153604 0.000777 -0.252285013881 
-4.74592 2.63362 -0.100009 -0.0995686 0.0004404 -0.220666046691 
-21.3212 1.95622 -3.88132e-09 -3.87196e-09 9.36e-12 -0.120723100417 
2.25457 4.70414 -0.125913 -0.125331 0.000582 -0.231647322921 
-0.606353 4.97312 -0.157859 -0.1571 0.000759 -0.240983747091 
-5.09076 2.32416 -0.0832536 -0.082919 0.0003346 -0.201356902401 
2.04406 4.67264 -0.142999 -0.142334 0.000665 -0.233061019931 
-4.74926 4.74104 -0.0249996 -0.024877 0.0001226 -0.245806650814 
-3.98003 3.46703 -0.117648 -0.11707 0.000578 -0.246252950349 
4.0577 2.92149 -0.159565 -0.158921 0.000644 -0.202206690404 
4.20476 2.70555 -0.159568 -0.158931 0.000637 -0.200000627945 
20.0028 15.2825 -4.98028e-11 -4.96175e-11 1.853e-13 -0.186380447454 
2.83351 4.11962 -0.159572 -0.158869 0.000703 -0.220763029886 
-2.60867 5.21998 -0.0642174 -0.0638922 0.0003252 -0.253845145095 
1.35199 5.94794 -0.0482657 -0.0480372 0.0002285 -0.237272190142 
4.22008 4.4927 -0.0449935 -0.0448042 0.0001893 -0.21080718103 
3.85227 3.28557 -0.148883 -0.148272 0.000611 -0.205616597399 
-2.58805 4.30607 -0.155444 -0.154641 0.000803 -0.25896125256 
-5.82608 1.51382 -0.0526186 -0.0524836 0.000135 -0.128446407402 
-1.29455 5.15304 -0.113297 -0.112743 0.000554 -0.245089364714 
3.29778 4.12372 -0.117425 -0.116921 0.000504 -0.215066610909 
-3.38662 6.19172 -0.0172396 -0.0171528 8.68e-05 -0.252381340064 
4.0055 3.15885 -0.142799 -0.142219 0.00058 -0.203495919556 
3.89123 3.48969 -0.124447 -0.123934 0.000513 -0.20653753709 
-8.647 27.7905 -9.43804e-13 -9.39197e-13 4.607e-15 -0.24466264224 
0.854278 4.94354 -0.156675 -0.155927 0.000748 -0.239281898388 
-3.30528 6.0416 -0.0207067 -0.0206024 0.0001043 -0.25248674021 
4.13951 3.08681 -0.133361 -0.132823 0.000538 -0.202115829652 
-4.84393 1.40118 -0.152308 -0.15182 0.000488 -0.160458754209 
-3.72668 3.4953 -0.141527 -0.140822 0.000705 -0.24969098527 
1.07827 5.17631 -0.116531 -0.115976 0.000555 -0.238702490678 
4.94599 1.05006 -0.150024 -0.149664 0.00036 -0.120124929927 
4.10046 2.88917 -0.156773 -0.156141 0.000632 -0.201972426929 
4.36776 4.2391 -0.0488864 -0.0486835 0.0002029 -0.207953477456 
-0.331379 5.1395 -0.135381 -0.134732 0.000649 -0.240269813004 
-2.43917 4.9105 -0.0941636 -0.0936854 0.0004782 -0.254566167507 
-2.16655 4.70973 -0.130438 -0.129777 0.000661 -0.254020713641 
0.810677 7.91279 -0.00663823 -0.00660662 3.161e-05 -0.238658799458 
-2.32618 4.4619 -0.154108 -0.153318 0.00079 -0.256972409621 
3.9136 3.18829 -0.151384 -0.150766 0.000618 -0.204534171769 
-4.98187 0.567006 -0.157058 -0.156954 0.000104 -0.0331197533852 
0.0626543 5.1241 -0.139242 -0.138575 0.000667 -0.240086099843 
0.314738 5.0861 -0.143679 -0.142991 0.000688 -0.239997209335 
2.85561 4.90497 -0.0763678 -0.0760235 0.0003443 -0.225931532837 
-4.34061 3.36213 -0.0933655 -0.0929185 0.000447 -0.239956195916 
38.7804 12.047 5.87448e-19 5.85797e-19 -1.651e-21 -0.140720821312 
-4.262 2.61446 -0.159577 -0.158838 0.000739 -0.2320870562 
-1.19836 5.58336 -0.0735523 -0.0731937 0.0003586 -0.244367819225 
-2.49176 4.3974 -0.150362 -0.149589 0.000773 -0.257708759097 
4.17386 2.7959 -0.155463 -0.15484 0.000623 -0.200771503982 
1.41867 4.80842 -0.157273 -0.156525 0.000748 -0.238369906755 
2.11496 4.55104 -0.156391 -0.155664 0.000727 -0.232971751775 
-3.33241 4.8346 -0.061741 -0.0614259 0.0003151 -0.255831721022 
1.30426 4.94178 -0.141312 -0.14064 0.000672 -0.238338440586 
4.86417 1.15751 -0.159567 -0.159138 0.000429 -0.134607238669 
-2.38559 4.93289 -0.0945141 -0.0940347 0.0004794 -0.254257783661 
1.86886 17.5367 -2.41527e-07 -2.40382e-07 1.145e-09 -0.237596724693 
-2.22118 4.78245 -0.118359 -0.117759 0.0006 -0.254110233019 
4.89433 1.02251 -0.159562 -0.15918 0.000382 -0.119846145158 
2.35846 5.84674 -0.0387064 -0.0385271 0.0001793 -0.232153145979 
3.18005 5.30426 -0.0440105 -0.0438135 0.000197 -0.224312260885 
-2.9071 5.53986 -0.040762 -0.0405559 0.0002061 -0.25344973247 
-3.851 3.18901 -0.15956 -0.158782 0.000778 -0.244391252175 
-8.16533 1.91563 -0.00417918 -0.00416904 1.014e-05 -0.121463018464 
4.69098 2.16448 -0.133019 -0.132538 0.000481 -0.181128721894 
5.00771 0.310776 -0.156371 -0.156335 3.6e-05 -0.0115124110187 
4.84957 1.21723 -0.159572 -0.159125 0.000447 -0.14025861555 
3.01064 4.02634 -0.154829 -0.154157 0.000672 -0.217485581871 
17.8821 30.983 -1.28818e-16 -1.28245e-16 5.73e-19 -0.222902556961 
-2.45137 4.57948 -0.129002 -0.128341 0.000661 -0.256855636252 
0.0591794 5.59464 -0.0833679 -0.0829684 0.0003995 -0.24017607702 
4.23901 2.70537 -0.154617 -0.154002 0.000615 -0.199274834019 
4.56562 2.06928 -0.157386 -0.156815 0.000571 -0.181730802894 
-3.65178 3.43947 -0.156682 -0.1559 0.000782 -0.250174354249 
-3.45285 3.8126 -0.136289 -0.13559 0.000699 -0.25709966566 
4.5613 2.95834 -0.0990061 -0.098618 0.0003881 -0.196382931029 
-1.63179 10.5155 -0.000387693 -0.000385805 1.888e-06 -0.244085957559 
-1.22159 4.97418 -0.139622 -0.13894 0.000682 -0.244828799334 
3.93192 3.14859 -0.153171 -0.152547 0.000624 -0.204109669696 
2.48693 4.52382 -0.133591 -0.13298 0.000611 -0.229207228093 
-3.2252 3.88341 -0.151359 -0.150574 0.000785 -0.259991455058 
0.440573 5.27612 -0.115634 -0.115081 0.000553 -0.239689660404 
-1.91208 4.71745 -0.144566 -0.14384 0.000726 -0.251728466121 
1.96263 5.01041 -0.105213 -0.104721 0.000492 -0.234359370088 
-1.93531 4.67112 -0.150059 -0.149304 0.000755 -0.252202175954 
-1.12758 4.8712 -0.159592 -0.158816 0.000776 -0.243712469536 
-1.97257 4.6108 -0.15698 -0.156187 0.000793 -0.253219528239 
-9.19355 0 -0.00177276 -0.00176963 3.13e-06 -0.0883584246794 
-3.82455 3.24322 -0.157032 -0.156264 0.000768 -0.245135590624 
-3.70618 3.67691 -0.125287 -0.124658 0.000629 -0.25165536418 
0.992405 4.90052 -0.15959 -0.158829 0.000761 -0.238993276155 
3.70555 3.619 -0.131042 -0.130496 0.000546 -0.208765074291 
-4.99721 4.38192 -0.0267789 -0.0266503 0.0001286 -0.240692355491 
2.68564 4.35665 -0.14024 -0.139609 0.000631 -0.225478740321 
1.30916 8.78381 -0.00248157 -0.00246982 1.175e-05 -0.237307099623 
4.95149 1.77972 -0.119846 -0.119453 0.000393 -0.164229687546 
5.088 1.54621 -0.112731 -0.112395 0.000336 -0.149249753471 
4.96012 1.5378 -0.129179 -0.128782 0.000397 -0.15389923283 
1.3184 4.92248 -0.143656 -0.142973 0.000683 -0.238287123773 
0.568403 5.08192 -0.140911 -0.140238 0.000673 -0.239374851058 
-0.659652 5.00121 -0.151986 -0.151254 0.000732 -0.241392956074 
5.02435 0.589088 -0.149564 -0.149386 0.000178 -0.0595417293862 
-4.65249 1.83147 -0.159586 -0.158955 0.000631 -0.198090669647 
-0.788726 5.0803 -0.136722 -0.136062 0.00066 -0.241949674468 
4.52721 2.30392 -0.146227 -0.145682 0.000545 -0.18670202015 
-5.08184 1.1962 -0.125313 -0.124995 0.000318 -0.12704348243 
-1.45783 4.79524 -0.157514 -0.156739 0.000775 -0.246616579635 
-1.45712 4.96445 -0.13192 -0.131271 0.000649 -0.246588979106 
2.1759 4.6232 -0.141521 -0.140865 0.000656 -0.232306134157 
-5.41059 0.935239 -0.0934021 -0.093248 0.0001541 -0.0825608987083 
0.196675 5.08441 -0.144881 -0.144186 0.000695 -0.240428689543 
-2.31127 4.87913 -0.103196 -0.102673 0.000523 -0.254045048065 
13.7097 0 -1.581e-05 -1.57752e-05 3.48e-08 -0.110178184719 
5.20226 1.32972 -0.106574 -0.106292 0.000282 -0.132477708981 
-0.417582 6.6252 -0.0270213 -0.026891 0.0001303 -0.241688816838 
-7.75471 24.7294 -3.18315e-11 -3.1676e-11 1.555e-13 -0.244852970122 
1.1485 4.90068 -0.153842 -0.153108 0.000734 -0.239126893631 
-1.21597 4.92844 -0.146794 -0.146078 0.000716 -0.244475402223 
-1.20493 5.10598 -0.121882 -0.121287 0.000595 -0.244685794653 
4.6401 2.27755 -0.132631 -0.132144 0.000487 -0.183929751676 
-0.799892 5.05698 -0.139949 -0.139273 0.000676 -0.242101267092 
-4.37536 3.15861 -0.103458 -0.102968 0.00049 -0.237373199113 
2.22213 5.15701 -0.081537 -0.0811589 0.0003781 -0.232396759845 
1.9077 4.72493 -0.143731 -0.143059 0.000672 -0.234317793507 
1.83053 4.72509 -0.148244 -0.147549 0.000695 -0.234961611668 
3.8602 3.19704 -0.157429 -0.156785 0.000644 -0.204955858109 
0.802155 5.67146 -0.0721698 -0.0718258 0.000344 -0.238896188495 
0.0454993 5.25692 -0.120449 -0.119871 0.000578 -0.2405126498 
47.3087 1.61923 -3.32116e-22 -3.31331e-22 7.85e-25 -0.118321433362 
4.39547 10.5346 -0.000171377 -0.000170595 7.82e-07 -0.228673692583 
-4.90827 1.11645 -0.15379 -0.153398 0.000392 -0.127609151399 
25.4062 1.5701 -4.74975e-11 -4.73836e-11 1.139e-13 -0.120044982615 
-1.87632 4.65282 -0.156656 -0.15587 0.000786 -0.251499075277 
2.27928 4.61541 -0.135772 -0.135145 0.000627 -0.231436196326 
7.24172 10.973 -2.69965e-05 -2.68788e-05 1.177e-07 -0.21846746097 
2.77525 11.9962 -6.73617e-05 -6.70464e-05 3.153e-07 -0.234584076406 
-1.34062 4.92068 -0.14302 -0.142319 0.000701 -0.24567269108 
2.43063 4.38758 -0.156835 -0.156117 0.000718 -0.229428155116 
-2.13877 5.52303 -0.0584442 -0.0581523 0.0002919 -0.250350567984 
7.614 4.77602 -0.00219822 -0.00219023 7.99e-06 -0.182068839795 
3.82954 3.40709 -0.138997 -0.138423 0.000574 -0.206906495566 
-1.55015 4.83178 -0.147098 -0.146371 0.000727 -0.247726335661 
6.10433 7.67593 -0.000928271 -0.000924307 3.964e-06 -0.213972097261 
-0.395477 5.736 -0.0704871 -0.070148 0.0003391 -0.241120459971 
5.63699 6.06564 -0.00468121 -0.00466164 1.957e-05 -0.209464991946 
4.86771 1.14255 -0.15957 -0.159146 0.000424 -0.133033798115 
7.06855 2.90022 -0.0092396 -0.00921083 2.877e-05 -0.155931325178 
3.32831 3.74504 -0.157751 -0.157087 0.000664 -0.210902114738 
-4.55251 2.30204 -0.142789 -0.142166 0.000623 -0.218631011914 
4.22425 2.78778 -0.149208 -0.148612 0.000596 -0.200120878383 
-3.88517 3.16601 -0.157508 -0.156743 0.000765 -0.24343597952 
22.9032 0 -7.8813e-10 -7.86274e-10 1.856e-12 -0.117885879355 
-4.2073 3.03335 -0.130049 -0.12943 0.000619 -0.238554950497 
1.5875 5.23594 -0.0953695 -0.0949193 0.0004502 -0.236587755033 
-0.544291 5.04067 -0.147805 -0.147095 0.00071 -0.240759579518 
0.282124 5.1091 -0.140409 -0.139737 0.000672 -0.239874922362 
-4.59004 2.01791 -0.157153 -0.1565 0.000653 -0.208191855331 
-2.44511 4.53494 -0.135096 -0.134403 0.000693 -0.257143811294 
4.23203 2.86915 -0.140989 -0.140425 0.000564 -0.200416468264 
2.10675 4.56712 -0.15449 -0.153773 0.000717 -0.232593597026 
-1.95731 14.6369 -5.00841e-06 -4.9841e-06 2.431e-08 -0.243282218382 
1.53661 5.3339 -0.0874574 -0.0870442 0.0004132 -0.236788659817 
-1.60855 5.25805 -0.0925673 -0.0921105 0.0004568 -0.247349708519 
-2.75122 6.54241 -0.016527 -0.0164444 8.26e-05 -0.250520147764 
-2.94721 4.12875 -0.147339 -0.146576 0.000763 -0.259598863617 
4.46462 2.6185 -0.131623 -0.131113 0.00051 -0.194111199074 
-3.24028 3.93679 -0.143169 -0.142428 0.000741 -0.259456506896 
-0.676863 5.01058 -0.150069 -0.149346 0.000723 -0.241470868193 
2.43311 10.8601 -0.0002328 -0.000231708 1.092e-06 -0.235087447364 
-20.6452 0 -9.53632e-09 -9.51412e-09 2.22e-11 -0.116532741501 
-0.953567 5.00371 -0.144003 -0.143306 0.000697 -0.242595950701 
4.20993 2.92953 -0.138545 -0.137989 0.000556 -0.201060267454 
4.77143 1.92411 -0.136182 -0.13571 0.000472 -0.173598340518 
-4.31194 2.59306 -0.154145 -0.153436 0.000709 -0.230508386409 
-4.07876 10.5572 -0.0001888 -0.000187868 9.32e-07 -0.24743275245 
-4.0752 3.23923 -0.127371 -0.126755 0.000616 -0.242399439648 
2.10108 4.58659 -0.151919 -0.151213 0.000706 -0.232901838143 
2.22255 5.02794 -0.0927223 -0.0922926 0.0004297 -0.232251564604 
-0.186472 6.79633 -0.0227519 -0.0226424 0.0001095 -0.241219712607 
0.680119 5.16886 -0.12634 -0.125736 0.000604 -0.239610276266 
4.06064 3.06527 -0.144929 -0.144342 0.000587 -0.202923901808 
5.69726 2.45717 -0.0431204 -0.0429769 0.0001435 -0.166671893311 
-0.624372 6.15985 -0.0437174 -0.0435063 0.0002111 -0.242021377217 
-2.08531 5.466 -0.0631962 -0.0628808 0.0003154 -0.250164581962 
-27.0834 17.7114 -3.95935e-16 -3.9447e-16 1.465e-18 -0.185348017788 
3.56528 3.99514 -0.108251 -0.107793 0.000458 -0.211993853104 
1.93857 5.14942 -0.0922196 -0.0917882 0.0004314 -0.234446583243 
1.54733 5.79528 -0.0538403 -0.0535862 0.0002541 -0.236533816144 
4.75955 2.15057 -0.125045 -0.124597 0.000448 -0.179456982399 
-4.54179 2.16542 -0.154155 -0.153494 0.000661 -0.214855240875 
-2.0767 4.73382 -0.132579 -0.131909 0.00067 -0.253319621306 
-28.0852 0.893414 -3.12265e-12 -3.11513e-12 7.52e-15 -0.120555710525 
-1.67314 4.71175 -0.159588 -0.158795 0.000793 -0.249071087338 
4.69556 4.10721 -0.0414944 -0.0413252 0.0001692 -0.204299465344 
4.63422 2.39341 -0.126002 -0.125532 0.00047 -0.186853467126 
-0.585625 5.03419 -0.1481 -0.147388 0.000712 -0.240957331601 
-1.35543 6.78934 -0.0199199 -0.0198226 9.73e-05 -0.244826067812 
4.99991 0.0307395 -0.158491 -0.158559 -6.8e-05 0.0214477211796 
4.16931 2.78194 -0.157443 -0.156812 0.000631 -0.200792350161 
-4.48003 2.52058 -0.136829 -0.136213 0.000616 -0.225606316977 
-4.78251 2.64237 -0.0961385 -0.0957163 0.0004222 -0.220062255414 
-12.7419 0 -4.33547e-05 -4.32636e-05 9.11e-08 -0.105174079842 
-6.07237 6.44759 -0.00253153 -0.00251931 1.222e-05 -0.241939954542 
-4.40779 2.43661 -0.153333 -0.152641 0.000692 -0.226163007314 
0.216691 5.74772 -0.0703201 -0.0699835 0.0003366 -0.239908313115 
-4.78342 1.79028 -0.141853 -0.141314 0.000539 -0.190347039026 
-45.2559 24.0278 3.40783e-20 3.39555e-20 -1.228e-22 -0.180498516914 
-10.3475 4.35607 -0.00020381 -0.000203127 6.83e-07 -0.167839247844 
-3.14306 3.95372 -0.150907 -0.150125 0.000782 -0.259773047384 
-4.89192 1.64148 -0.133936 -0.133465 0.000471 -0.1761399546 
-2.26892 6.16467 -0.0291069 -0.0289621 0.0001448 -0.249358521759 
2.57312 4.7028 -0.107574 -0.107084 0.00049 -0.228270085438 
-4.42893 2.32047 -0.159583 -0.158872 0.000711 -0.223265453518 
0.906487 4.93314 -0.15686 -0.156112 0.000748 -0.238999015886 
-4.09257 2.91251 -0.155573 -0.154831 0.000742 -0.239043311298 
0.965355 5.57814 -0.0775971 -0.0772278 0.0003693 -0.238527523674 
4.72943 1.66366 -0.157237 -0.15671 0.000527 -0.167862728422 
-4.64861 3.21909 -0.0781292 -0.0777657 0.0003635 -0.233169911267 
-2.5492 4.60765 -0.119301 -0.11869 0.000611 -0.256732397444 
2.63983 4.43095 -0.134264 -0.133657 0.000607 -0.226559321591 
2.04397 4.56313 -0.159591 -0.158848 0.000743 -0.233325691891 
0.0629699 5.10011 -0.142947 -0.142262 0.000685 -0.240174749044 
2.7416 4.33676 -0.138293 -0.137674 0.000619 -0.224302181058 
7.04343 0.587304 -0.0170084 -0.01698 2.84e-05 -0.0835579197609 
3.83245 3.32658 -0.146978 -0.146374 0.000604 -0.205895988437 
4.11469 3.827 -0.0811575 -0.0808219 0.0003356 -0.207186839808 
-0.073067 5.67548 -0.0763426 -0.0759764 0.0003662 -0.240416494331 
2.38013 4.6845 -0.120795 -0.12024 0.000555 -0.230257016616 
-0.844673 5.43089 -0.0928142 -0.0923651 0.0004491 -0.24252170734 
4.12778 3.11782 -0.132016 -0.131482 0.000534 -0.202658084691 
3.98469 6.87013 -0.00671676 -0.00668676 3e-05 -0.223821802034 
1.70427 4.71822 -0.156712 -0.155974 0.000738 -0.236019521181 
0.866181 5.80885 -0.0616696 -0.0613759 0.0002937 -0.2386921911 
-4.78732 1.56423 -0.153342 -0.152801 0.000541 -0.176714803213 
30.9225 9.14299 -7.48232e-15 -7.46204e-15 2.028e-17 -0.13570336903 
-0.307966 6.39269 -0.0348851 -0.0347172 0.0001679 -0.24122766058 
2.5272 4.33073 -0.157124 -0.156409 0.000715 -0.228046170579 
3.2709 4.70253 -0.0721442 -0.071827 0.0003172 -0.220321842146 
-3.8115 3.23612 -0.159558 -0.158777 0.000781 -0.245339029639 
-4.9813 2.39155 -0.0898888 -0.0895169 0.0003719 -0.207295531859 
-0.122423 5.22165 -0.125009 -0.12441 0.000599 -0.240158127488 
3.57976 3.57815 -0.149153 -0.148529 0.000624 -0.209619661249 
3.68898 3.5082 -0.144427 -0.143826 0.000601 -0.208497396384 
-0.693816 5.08674 -0.137823 -0.137159 0.000664 -0.241470350787 
-1.51901 5.33062 -0.0882333 -0.0877992 0.0004341 -0.246602189937 
2.04132 4.63373 -0.148868 -0.148175 0.000693 -0.233299555957 
-1.81496 4.67726 -0.15663 -0.155846 0.000784 -0.250899269064 
-1.035 8.9799 -0.00209208 -0.00208193 1.015e-05 -0.243171434664 
-5.53239 15.7067 -6.86482e-07 -6.83112e-07 3.37e-09 -0.246058320933 
-9.47862 6.09131 -0.00019717 -0.000196359 8.11e-07 -0.206083922659 
4.62108 2.48061 -0.122075 -0.121615 0.00046 -0.188764413804 
0.465221 5.02399 -0.151825 -0.151099 0.000726 -0.239664074157 
-4.17678 3.14483 -0.124276 -0.12368 0.000596 -0.240365226088 
3.67516 3.4272 -0.155196 -0.154551 0.000645 -0.208234462319 
-4.06608 3.9036 -0.0796411 -0.0792458 0.0003953 -0.248793324056 
4.9864 0.368541 -0.159436 -0.159367 6.9e-05 -0.0216434600678 
-4.60404 2.07093 -0.15135 -0.150718 0.000632 -0.209224413046 
-4.73685 1.63993 -0.157381 -0.156802 0.000579 -0.184287501233 
-5.46981 1.36761 -0.0795195 -0.0793174 0.0002021 -0.127237436641 
-1.33311 6.37064 -0.0310809 -0.030929 0.0001519 -0.244960885278 
1.18761 5.07824 -0.126085 -0.125485 0.0006 -0.238502206145 
-9.89391 0.429003 -0.000843445 -0.000841851 1.594e-06 -0.0945827913909 
-7.21944 8.42547 -0.000234319 -0.00023319 1.129e-06 -0.241492677146 
5.31024 1.5263 -0.0899355 -0.089683 0.0002525 -0.140575720207 
4.6763 2.11313 -0.13816 -0.137663 0.000497 -0.180188019128 
-0.874649 5.03219 -0.141834 -0.141149 0.000685 -0.242064010912 
-1.48356 4.77483 -0.15959 -0.158804 0.000786 -0.246863948441 
1.09828 6.16386 -0.0405609 -0.0403683 0.0001926 -0.237985794991 
1.13781 5.33898 -0.0966628 -0.0962032 0.0004596 -0.238300166955 
0.826164 4.93127 -0.159591 -0.15883 0.000761 -0.23899177504 
-0.635075 5.12107 -0.133893 -0.133248 0.000645 -0.241445528766 
-4.45675 10.3113 -0.00020867 -0.000207637 1.033e-06 -0.248134189432 
-3.31441 4.02621 -0.126097 -0.125447 0.00065 -0.258404096301 
-4.44548 2.85505 -0.117029 -0.116487 0.000542 -0.232104010004 
40.3652 36.3824 9.86088e-22 9.82803e-22 -3.285e-24 -0.166845193563 
-4.98297 0.861237 -0.1499 -0.149635 0.000265 -0.0884704625503 
-3.05711 3.99406 -0.154437 -0.153637 0.0008 -0.259677869603 
-4.79826 2.22164 -0.116508 -0.116025 0.000483 -0.207712453716 
4.82226 1.32129 -0.159575 -0.159101 0.000474 -0.148740413461 
-0.777771 4.97486 -0.153531 -0.15279 0.000741 -0.241903101648 
6.16298 0.405131 -0.0443006 -0.0442431 5.75e-05 -0.0649396851498 
8.35653 8.89867 -7.37344e-05 -7.34305e-05 3.039e-07 -0.206503045223 
3.20852 4.55812 -0.0852518 -0.0848775 0.0003743 -0.220009134229 
-2.62771 4.42606 -0.1358 -0.135101 0.000699 -0.258027840429 
12.129 21.6694 -9.38775e-11 -9.34626e-11 4.149e-13 -0.221468868651 
4.774 1.52094 -0.157769 -0.157261 0.000508 -0.1612544837 
